Time(s),Time(minute),Time(h),bottom1(C),bottom2(C),inlet(C),outlet(C),,,,TC1(C),TC2(C),TC3(C),,,,,
7474.339840,124.572331,2.076206,729.6835,744.3228,25.2531,31.7365,-9999,-59994.03,-9999,737.822,682.1538,696.1904,-0.0349,-0.1912,-0.3284,-34.3252,-0.5424
7480.750080,124.679168,2.077986,729.1776,743.7134,25.2278,31.7503,-9999,-59994.03,-9999,737.9538,682.6757,696.5741,-0.0299,-0.1865,-0.325,-34.2645,-0.5429
7487.160320,124.786005,2.079767,728.6815,743.0848,25.2363,31.7622,-9999,-59994.03,-9999,738.0647,683.2195,696.9496,-0.0275,-0.1827,-0.3207,-34.3444,-0.5477
7493.570560,124.892843,2.081547,728.1652,742.4619,25.2192,31.7579,-9999,-59994.03,-9999,738.2043,683.743,697.3523,-0.0298,-0.1838,-0.3208,-34.0666,-0.5475
7499.980800,124.999680,2.083328,727.6658,741.8229,25.2344,31.7599,-9999,-59994.03,-9999,738.324,684.2643,697.7212,-0.032,-0.1854,-0.319,-33.6159,-0.542
7506.391040,125.106517,2.085109,727.1644,741.1989,25.2374,31.7576,-9999,-59994.03,-9999,738.4358,684.7645,698.0745,-0.0317,-0.1834,-0.3164,-33.1719,-0.5353
7512.801280,125.213355,2.086889,726.6578,740.5854,25.2335,31.7496,-9999,-59994.03,-9999,738.5458,685.2773,698.4299,-0.029,-0.1795,-0.3111,-32.5417,-0.5298
7519.211520,125.320192,2.088670,726.158,739.9738,25.2245,31.7498,-9999,-59994.03,-9999,738.6395,685.7892,698.7838,-0.0306,-0.1796,-0.3077,-32.3296,-0.5263
7525.621760,125.427029,2.090450,725.6597,739.3643,25.2248,31.7414,-9999,-59994.03,-9999,738.7413,686.2888,699.1228,-0.031,-0.1805,-0.3101,-32.5084,-0.5277
7532.032000,125.533867,2.092231,725.1549,738.7775,25.2245,31.7574,-9999,-59994.03,-9999,738.8381,686.7973,699.4558,-0.0336,-0.1847,-0.3187,-33.2335,-0.5347
7538.442240,125.640704,2.094012,724.674,738.165,25.2331,31.7514,-9999,-59994.03,-9999,738.9266,687.2935,699.7908,-0.031,-0.1839,-0.3225,-33.5,-0.5337
7544.852480,125.747541,2.095792,724.2506,737.6252,25.2919,31.8173,-9999,-59994.03,-9999,739.0161,687.7768,700.123,-0.0293,-0.1821,-0.3222,-33.5725,-0.5335
7551.262720,125.854379,2.097573,723.7546,737.0273,25.2871,31.8258,-9999,-59994.03,-9999,739.1046,688.2664,700.4406,-0.027,-0.1757,-0.3155,-33.0963,-0.5269
7557.672960,125.961216,2.099354,723.2647,736.4547,25.2864,31.8283,-9999,-59994.03,-9999,739.1841,688.8129,700.8216,-0.0299,-0.1747,-0.3132,-32.8792,-0.5238
7564.083200,126.068053,2.101134,722.7769,735.8743,25.2933,31.8317,-9999,-59994.03,-9999,739.2579,689.2866,701.1292,-0.0267,-0.1698,-0.3067,-32.2717,-0.5193
7570.493440,126.174891,2.102915,722.2911,735.2944,25.2952,31.8313,-9999,-59994.03,-9999,739.327,689.7559,701.4213,-0.0267,-0.1667,-0.2997,-31.6595,-0.5144
7576.903680,126.281728,2.104695,721.8112,734.722,25.2966,31.8398,-9999,-59994.03,-9999,739.3926,690.2139,701.7169,-0.0295,-0.1698,-0.3001,-31.5962,-0.5131
7583.313920,126.388565,2.106476,721.3391,734.1529,25.2926,31.8508,-9999,-59994.03,-9999,739.4612,690.6932,702.0136,-0.031,-0.1694,-0.3018,-31.9486,-0.5167
7589.724160,126.495403,2.108257,720.8668,733.5842,25.2949,31.8526,-9999,-59994.03,-9999,739.5181,691.1476,702.2935,-0.0336,-0.1736,-0.3058,-32.6959,-0.5224
7596.134400,126.602240,2.110037,720.3884,733.0234,25.2949,31.8585,-9999,-59994.03,-9999,739.5768,691.5922,702.5771,-0.0355,-0.1797,-0.3129,-33.1679,-0.5313
7602.544640,126.709077,2.111818,719.9106,732.4715,25.3014,31.8613,-9999,-59994.03,-9999,739.6323,692.0302,702.8474,-0.0326,-0.1815,-0.3183,-33.5151,-0.5374
7608.954880,126.815915,2.113599,719.4425,731.9182,25.3078,31.8487,-9999,-59994.03,-9999,739.6631,692.481,703.1068,-0.0381,-0.192,-0.3301,-34.461,-0.5473
7615.365120,126.922752,2.115379,718.9747,731.3572,25.3,31.842,-9999,-59994.03,-9999,739.7145,692.9257,703.373,-0.0416,-0.1962,-0.3343,-34.8321,-0.5508
7621.775360,127.029589,2.117160,718.514,730.8104,25.2977,31.8441,-9999,-59994.03,-9999,739.7645,693.3478,703.6155,-0.0341,-0.1918,-0.3319,-34.4764,-0.5449
7628.185600,127.136427,2.118940,718.053,730.2687,25.3012,31.8508,-9999,-59994.03,-9999,739.799,693.7884,703.8864,-0.027,-0.1847,-0.3262,-33.8573,-0.5426
7634.595840,127.243264,2.120721,717.5849,729.7318,25.3108,31.8489,-9999,-59994.03,-9999,739.8423,694.2226,704.1273,-0.0253,-0.1784,-0.3193,-33.5146,-0.5419
7641.006080,127.350101,2.122502,717.1282,729.1912,25.3115,31.8595,-9999,-59994.03,-9999,739.8701,694.6428,704.3677,-0.0275,-0.1801,-0.3206,-33.4544,-0.5425
7647.416320,127.456939,2.124282,716.6713,728.6497,25.3002,31.8606,-9999,-59994.03,-9999,739.9012,695.0537,704.5986,-0.0304,-0.1835,-0.319,-33.6242,-0.5398
7653.826560,127.563776,2.126063,716.2078,728.1168,25.3025,31.8698,-9999,-59994.03,-9999,739.9313,695.4633,704.8321,-0.0291,-0.1803,-0.3135,-33.0191,-0.5346
7660.236800,127.670613,2.127844,715.7632,727.5972,25.3138,31.8652,-9999,-59994.03,-9999,739.953,695.8792,705.0527,-0.0288,-0.179,-0.3111,-32.66,-0.5336
7666.647040,127.777451,2.129624,715.3087,727.068,25.3106,31.8627,-9999,-59994.03,-9999,739.9658,696.2817,705.2781,-0.0306,-0.1805,-0.3173,-32.9565,-0.5358
7673.057280,127.884288,2.131405,714.8602,726.5416,25.3005,31.8746,-9999,-59994.03,-9999,739.9855,696.6736,705.4875,-0.0291,-0.1795,-0.3171,-32.9943,-0.536
7679.467520,127.991125,2.133185,714.4136,726.0276,25.3138,31.8661,-9999,-59994.03,-9999,740.0001,697.0767,705.715,-0.0274,-0.1737,-0.3117,-32.8103,-0.5361
7685.877760,128.097963,2.134966,713.9623,725.5165,25.3217,31.8728,-9999,-59994.03,-9999,739.9958,697.4467,705.91,-0.0287,-0.174,-0.3131,-32.9867,-0.5398
7692.288000,128.204800,2.136747,713.517,724.9896,25.3106,31.8725,-9999,-59994.03,-9999,739.9949,697.8488,706.1224,-0.028,-0.1745,-0.3123,-33.174,-0.543
7698.698240,128.311637,2.138527,713.0701,724.4776,25.3102,31.8716,-9999,-59994.03,-9999,740.0042,698.2159,706.3171,-0.0315,-0.1754,-0.3154,-33.5184,-0.5437
7705.108480,128.418475,2.140308,712.6265,723.9738,25.3228,31.8695,-9999,-59994.03,-9999,740.0037,698.59,706.5089,-0.0343,-0.1792,-0.3188,-33.6429,-0.543
7711.518720,128.525312,2.142089,712.2063,723.4418,25.3205,31.8785,-9999,-59994.03,-9999,740.003,698.9452,706.6903,-0.0369,-0.1843,-0.3192,-33.5179,-0.5421
7717.928960,128.632149,2.143869,711.7597,722.9594,25.3245,31.8755,-9999,-59994.03,-9999,739.9983,699.3096,706.8809,-0.0363,-0.1862,-0.3177,-33.353,-0.5418
7724.339200,128.738987,2.145650,711.3084,722.4623,25.3265,31.8737,-9999,-59994.03,-9999,739.9819,699.6713,707.065,-0.0323,-0.1849,-0.3181,-33.406,-0.5395
7730.749440,128.845824,2.147430,710.8801,721.9551,25.3164,31.8659,-9999,-59994.03,-9999,739.9716,700.0483,707.2453,-0.0293,-0.181,-0.3168,-33.7338,-0.54
7737.159680,128.952661,2.149211,710.4539,721.4724,25.3268,31.886,-9999,-59994.03,-9999,739.9391,700.3972,707.4163,-0.0298,-0.1809,-0.3172,-33.7763,-0.5417
7743.569920,129.059499,2.150992,710.0095,720.9744,25.3314,31.8817,-9999,-59994.03,-9999,739.9376,700.7483,707.5922,-0.0285,-0.1823,-0.3181,-33.6464,-0.5429
7749.980160,129.166336,2.152772,709.5884,720.4861,25.3323,31.8803,-9999,-59994.03,-9999,739.9225,701.095,707.7604,-0.0314,-0.1836,-0.3183,-33.5562,-0.5391
7756.390400,129.273173,2.154553,709.1514,719.9901,25.3203,31.8831,-9999,-59994.03,-9999,739.8837,701.4339,707.908,-0.0334,-0.1816,-0.3158,-33.2312,-0.5329
7762.800640,129.380011,2.156334,708.7293,719.4979,25.3203,31.8737,-9999,-59994.03,-9999,739.9276,701.7873,708.0708,-0.0292,-0.1772,-0.3128,-32.9215,-0.5293
7769.210880,129.486848,2.158114,708.3068,719.0202,25.327,31.8673,-9999,-59994.03,-9999,739.887,702.1156,708.2307,-0.0315,-0.1806,-0.3153,-33.0502,-0.53
7775.621120,129.593685,2.159895,707.8779,718.5406,25.3337,31.8615,-9999,-59994.03,-9999,739.7806,702.4366,708.3741,-0.0361,-0.1903,-0.3287,-34.0628,-0.54
7782.031360,129.700523,2.161675,707.4575,718.062,25.3304,31.8764,-9999,-59994.03,-9999,739.7638,702.7865,708.597,-0.0364,-0.1972,-0.3397,-34.8912,-0.5459
7788.441600,129.807360,2.163456,707.0681,717.5588,25.3604,31.8331,-9999,-59994.03,-9999,739.7543,703.0933,708.6816,-0.033,-0.1936,-0.3384,-34.966,-0.5501
7794.851840,129.914197,2.165237,706.6274,717.1076,25.3233,31.8666,-9999,-59994.03,-9999,739.7233,703.4205,708.8088,-0.0359,-0.1942,-0.3409,-35.7164,-0.5603
7801.262080,130.021035,2.167017,706.2092,716.6218,25.3205,31.8707,-9999,-59994.03,-9999,739.6859,703.7305,708.9565,-0.0361,-0.1956,-0.3404,-35.8582,-0.5623
7807.672320,130.127872,2.168798,705.7902,716.1559,25.3318,31.8689,-9999,-59994.03,-9999,739.6368,704.0455,709.0873,-0.0339,-0.1916,-0.3371,-35.6319,-0.5587
7814.082560,130.234709,2.170578,705.3798,715.694,25.3355,31.8682,-9999,-59994.03,-9999,739.5785,704.3515,709.2133,-0.0333,-0.1892,-0.3351,-35.2133,-0.5583
7820.492800,130.341547,2.172359,704.9727,715.2239,25.3362,31.8645,-9999,-59994.03,-9999,739.5231,704.6321,709.3512,-0.0335,-0.1891,-0.335,-35.3232,-0.5609
7826.903040,130.448384,2.174140,704.5617,714.7612,25.324,31.8693,-9999,-59994.03,-9999,739.4781,704.9255,709.468,-0.0335,-0.1895,-0.3387,-35.916,-0.5637
7833.313280,130.555221,2.175920,704.1558,714.2943,25.3256,31.8686,-9999,-59994.03,-9999,739.4169,705.2333,709.5987,-0.0358,-0.1941,-0.3397,-35.754,-0.5647
7839.723520,130.662059,2.177701,703.7495,713.8414,25.3337,31.8714,-9999,-59994.03,-9999,739.3607,705.5132,709.7103,-0.0379,-0.1917,-0.3373,-35.5464,-0.5627
7846.133760,130.768896,2.179482,703.3443,713.3913,25.3399,31.8673,-9999,-59994.03,-9999,739.2905,705.7946,709.8154,-0.031,-0.1864,-0.3322,-34.894,-0.5546
7852.544000,130.875733,2.181262,702.9381,712.9352,25.3344,31.8691,-9999,-59994.03,-9999,739.2174,706.0684,709.9199,-0.0317,-0.187,-0.3292,-34.3101,-0.5492
7858.954240,130.982571,2.183043,702.5348,712.4671,25.3254,31.8643,-9999,-59994.03,-9999,739.1578,706.3455,710.0211,-0.0312,-0.1836,-0.324,-34.0054,-0.5425
7865.364480,131.089408,2.184823,702.1424,712.0238,25.3417,31.8517,-9999,-59994.03,-9999,739.074,706.6182,710.1208,-0.027,-0.176,-0.318,-33.9161,-0.5414
7871.774720,131.196245,2.186604,701.736,711.5807,25.3374,31.8576,-9999,-59994.03,-9999,738.9987,706.8589,710.2156,-0.0285,-0.1745,-0.3157,-34.0815,-0.5442
7878.184960,131.303083,2.188385,701.3406,711.1308,25.3332,31.8574,-9999,-59994.03,-9999,738.933,707.1203,710.3065,-0.0323,-0.1788,-0.3201,-34.3916,-0.549
7884.595200,131.409920,2.190165,700.9436,710.6794,25.3385,31.8659,-9999,-59994.03,-9999,738.8516,707.3768,710.4045,-0.0315,-0.1814,-0.3233,-34.7168,-0.5497
7891.005440,131.516757,2.191946,700.5342,710.1661,25.3759,31.8863,-9999,-59994.03,-9999,738.7705,707.6491,710.5072,-0.0326,-0.1855,-0.3274,-34.86,-0.5529
7897.415680,131.623595,2.193727,700.1494,709.7871,25.345,31.8631,-9999,-59994.03,-9999,738.6891,707.9132,710.5986,-0.0352,-0.192,-0.33,-35.2922,-0.5588
7903.825920,131.730432,2.195507,699.7225,709.3726,25.2982,31.8384,-9999,-59994.03,-9999,738.5992,708.15,710.6683,-0.0371,-0.1944,-0.3358,-35.7575,-0.5611
7910.236160,131.837269,2.197288,699.3663,708.9026,25.3496,31.8948,-9999,-59994.03,-9999,738.5251,708.3973,710.7093,-0.0396,-0.199,-0.3399,-36.083,-0.5656
7916.646400,131.944107,2.199068,699.0396,708.5231,25.3995,31.9393,-9999,-59994.03,-9999,738.4321,708.6348,710.8236,-0.0348,-0.1927,-0.3355,-35.7261,-0.5621
7923.056640,132.050944,2.200849,698.6343,708.0888,25.4082,31.9338,-9999,-59994.03,-9999,738.3418,708.8735,710.9018,-0.0341,-0.1858,-0.3298,-35.074,-0.5562
7929.466880,132.157781,2.202630,698.1973,707.6069,25.3191,31.8757,-9999,-59994.03,-9999,738.2488,709.1279,710.994,-0.0275,-0.1791,-0.3252,-34.3552,-0.5516
7935.877120,132.264619,2.204410,697.8084,707.1727,25.3397,31.8705,-9999,-59994.03,-9999,738.1547,709.3438,711.0624,-0.0249,-0.1734,-0.3168,-33.6204,-0.55
7942.287360,132.371456,2.206191,697.4315,706.7468,25.3387,31.8711,-9999,-59994.03,-9999,738.0574,709.5839,711.1427,-0.0282,-0.1699,-0.3097,-33.298,-0.5484
7948.697600,132.478293,2.207972,697.0524,706.2984,25.3268,31.8636,-9999,-59994.03,-9999,737.9642,709.8251,711.212,-0.028,-0.1672,-0.3027,-32.5226,-0.5376
7955.107840,132.585131,2.209752,696.6718,705.8908,25.3464,31.8723,-9999,-59994.03,-9999,737.8685,710.039,711.2869,-0.0272,-0.1627,-0.3015,-32.3112,-0.5283
7961.518080,132.691968,2.211533,696.2831,705.4539,25.3228,31.8778,-9999,-59994.03,-9999,737.7571,710.2767,711.3503,-0.0261,-0.1639,-0.303,-32.3525,-0.5264
7967.928320,132.798805,2.213313,695.905,705.0321,25.3378,31.8693,-9999,-59994.03,-9999,737.6608,710.4913,711.4067,-0.0282,-0.1652,-0.3008,-31.9966,-0.5239
7974.338560,132.905643,2.215094,695.5334,704.6229,25.3376,31.8714,-9999,-59994.03,-9999,737.5591,710.7096,711.4678,-0.03,-0.1688,-0.2988,-31.8926,-0.5193
7980.748800,133.012480,2.216875,695.2155,704.2526,25.4041,31.9388,-9999,-59994.03,-9999,737.4309,710.8885,711.5204,-0.0343,-0.1756,-0.3039,-32.2559,-0.5218
7987.159040,133.119317,2.218655,694.8344,703.8447,25.4004,31.9361,-9999,-59994.03,-9999,737.333,711.1143,711.5837,-0.0359,-0.1808,-0.3123,-32.7446,-0.5299
7993.569280,133.226155,2.220436,694.4608,703.4151,25.3983,31.9395,-9999,-59994.03,-9999,737.2268,711.3181,711.6258,-0.0349,-0.181,-0.3156,-33.1279,-0.5339
7999.979520,133.332992,2.222217,694.0876,703.0124,25.3986,31.9356,-9999,-59994.03,-9999,737.1056,711.5109,711.6766,-0.035,-0.1829,-0.3205,-33.5883,-0.5366
8006.389760,133.439829,2.223997,693.7166,702.5913,25.4078,31.9368,-9999,-59994.03,-9999,736.9897,711.705,711.7162,-0.0369,-0.1886,-0.3271,-34.4688,-0.5449
8012.800000,133.546667,2.225778,693.3475,702.186,25.4009,31.9379,-9999,-59994.03,-9999,736.8775,711.9125,711.7675,-0.0373,-0.1936,-0.3327,-35.3078,-0.5555
8019.210240,133.653504,2.227558,692.9796,701.775,25.4045,31.9363,-9999,-59994.03,-9999,736.7604,712.0946,711.8043,-0.0394,-0.1973,-0.3386,-36.037,-0.5656
8025.620480,133.760341,2.229339,692.6068,701.3662,25.3981,31.9338,-9999,-59994.03,-9999,736.6346,712.2713,711.8324,-0.0411,-0.2037,-0.3454,-36.6572,-0.5731
8032.030720,133.867179,2.231120,692.2458,700.9543,25.4096,31.9315,-9999,-59994.03,-9999,736.5142,712.4632,711.8785,-0.0412,-0.2066,-0.3504,-37.1794,-0.5824
8038.440960,133.974016,2.232900,691.8755,700.5492,25.4011,31.9342,-9999,-59994.03,-9999,736.3896,712.6431,711.9139,-0.0425,-0.2091,-0.3526,-37.5574,-0.5882
8044.851200,134.080853,2.234681,691.5086,700.1367,25.4043,31.934,-9999,-59994.03,-9999,736.2601,712.8114,711.9412,-0.0437,-0.2119,-0.3562,-37.9355,-0.591
8051.261440,134.187691,2.236462,691.1439,699.7423,25.3981,31.9345,-9999,-59994.03,-9999,736.1403,712.9852,711.9761,-0.0427,-0.214,-0.359,-38.3713,-0.593
8057.671680,134.294528,2.238242,690.7788,699.3276,25.3992,31.9313,-9999,-59994.03,-9999,735.9987,713.1437,711.9808,-0.0422,-0.2107,-0.3597,-38.5404,-0.597
8064.081920,134.401365,2.240023,690.4149,698.9433,25.3983,31.9264,-9999,-59994.03,-9999,735.8677,713.3087,712.0031,-0.0371,-0.2036,-0.3554,-38.3238,-0.594
8070.492160,134.508203,2.241803,690.0502,698.5305,25.3845,31.9182,-9999,-59994.03,-9999,735.7313,713.4637,712.0258,-0.0377,-0.2018,-0.3517,-37.7893,-0.5893
8076.902400,134.615040,2.243584,689.6934,698.1526,25.3986,31.9187,-9999,-59994.03,-9999,735.6054,713.6302,712.0532,-0.0403,-0.2003,-0.3481,-37.1263,-0.5833
8083.312640,134.721877,2.245365,689.3384,697.7386,25.3817,31.9237,-9999,-59994.03,-9999,735.4762,713.8023,712.0773,-0.0383,-0.1991,-0.3467,-36.6811,-0.5788
8089.722880,134.828715,2.247145,688.9821,697.3622,25.4013,31.9235,-9999,-59994.03,-9999,735.343,713.9519,712.1041,-0.0362,-0.196,-0.3457,-36.9817,-0.5827
8096.133120,134.935552,2.248926,688.6271,696.9584,25.387,31.9219,-9999,-59994.03,-9999,735.2045,714.1038,712.1183,-0.0344,-0.1931,-0.3448,-37.2961,-0.5828
8102.543360,135.042389,2.250706,688.2697,696.5605,25.3932,31.9187,-9999,-59994.03,-9999,735.0682,714.2567,712.131,-0.0339,-0.1949,-0.3477,-37.6473,-0.5846
8108.953600,135.149227,2.252487,687.9172,696.1838,25.4059,31.909,-9999,-59994.03,-9999,734.9262,714.4758,712.1945,-0.0364,-0.2009,-0.3526,-37.7952,-0.5863
8115.363840,135.256064,2.254268,687.5638,695.7813,25.3822,31.8918,-9999,-59994.03,-9999,734.7726,714.608,712.202,-0.0377,-0.2032,-0.3518,-37.8975,-0.5877
8121.774080,135.362901,2.256048,687.209,695.399,25.3999,31.888,-9999,-59994.03,-9999,734.6304,714.7527,712.2166,-0.0355,-0.1988,-0.3465,-37.6511,-0.5834
8128.184320,135.469739,2.257829,686.861,695.0207,25.402,31.8902,-9999,-59994.03,-9999,734.49,714.8979,712.2261,-0.0316,-0.1918,-0.34,-36.8065,-0.5782
8134.594560,135.576576,2.259610,686.5119,694.6254,25.3916,31.8978,-9999,-59994.03,-9999,734.3568,714.9754,712.1707,-0.0278,-0.1838,-0.3285,-35.177,-0.5661
8141.004800,135.683413,2.261390,686.166,694.2504,25.4105,31.9024,-9999,-59994.03,-9999,734.2181,715.121,712.1848,-0.0234,-0.1756,-0.3199,-34.5255,-0.5598
8147.415040,135.790251,2.263171,685.8276,693.8696,25.3974,31.8932,-9999,-59994.03,-9999,734.0764,715.2566,712.1832,-0.024,-0.1745,-0.3183,-34.227,-0.5551
8153.825280,135.897088,2.264951,685.4724,693.4834,25.4059,31.879,-9999,-59994.03,-9999,733.9286,715.4165,712.2046,-0.027,-0.1755,-0.3177,-33.8073,-0.552
8160.235520,136.003925,2.266732,685.1306,693.1201,25.4064,31.8802,-9999,-59994.03,-9999,733.7834,715.5446,712.1995,-0.0321,-0.1813,-0.3186,-33.9846,-0.5491
8166.645760,136.110763,2.268513,684.7878,692.7247,25.402,31.8763,-9999,-59994.03,-9999,733.6293,715.6725,712.1932,-0.032,-0.1825,-0.3189,-34.0446,-0.5474
8173.056000,136.217600,2.270293,684.449,692.3699,25.4156,31.8717,-9999,-59994.03,-9999,733.48,715.8149,712.2068,-0.0326,-0.1857,-0.321,-34.0068,-0.5459
8179.466240,136.324437,2.272074,684.1055,691.9741,25.4018,31.8744,-9999,-59994.03,-9999,733.3226,715.9362,712.1926,-0.0336,-0.1851,-0.3222,-33.9223,-0.5479
8185.876480,136.431275,2.273855,683.7668,691.6212,25.4225,31.8786,-9999,-59994.03,-9999,733.1733,716.0493,712.1834,-0.0323,-0.184,-0.3242,-34.4348,-0.5509
8192.286720,136.538112,2.275635,683.4257,691.2263,25.4006,31.8698,-9999,-59994.03,-9999,733.007,716.1483,712.1636,-0.0323,-0.1845,-0.3259,-34.3751,-0.5477
8198.696960,136.644949,2.277416,683.0839,690.8665,25.4241,31.877,-9999,-59994.03,-9999,732.8505,716.2659,712.1548,-0.0292,-0.1845,-0.3228,-33.9317,-0.5465
8205.107200,136.751787,2.279196,682.7509,690.4991,25.4126,31.8811,-9999,-59994.03,-9999,732.6833,716.3694,712.1428,-0.0291,-0.1844,-0.3192,-33.6993,-0.5412
8211.517440,136.858624,2.280977,682.4136,690.1144,25.4045,31.8758,-9999,-59994.03,-9999,732.5352,716.4863,712.1355,-0.0341,-0.1854,-0.3227,-33.8623,-0.5426
8217.927680,136.965461,2.282758,682.073,689.7531,25.4177,31.8696,-9999,-59994.03,-9999,732.3718,716.5898,712.1161,-0.0372,-0.191,-0.3291,-34.1845,-0.5436
8224.337920,137.072299,2.284538,681.7331,689.3918,25.4221,31.8717,-9999,-59994.03,-9999,732.2164,716.7044,712.1123,-0.0362,-0.1939,-0.3302,-34.4717,-0.5479
8230.748160,137.179136,2.286319,681.4052,689.0211,25.4096,31.8774,-9999,-59994.03,-9999,732.0533,716.8033,712.0905,-0.0341,-0.1919,-0.3287,-34.3321,-0.5474
8237.158400,137.285973,2.288100,681.0711,688.6431,25.4025,31.8772,-9999,-59994.03,-9999,731.9623,716.9108,712.0764,-0.0334,-0.1899,-0.3242,-33.9239,-0.5433
8243.568640,137.392811,2.289880,680.7377,688.2866,25.417,31.876,-9999,-59994.03,-9999,731.792,717.0107,712.0624,-0.034,-0.188,-0.3216,-33.546,-0.5367
8249.978880,137.499648,2.291661,680.4061,687.9316,25.4246,31.8731,-9999,-59994.03,-9999,731.5616,717.1113,712.0397,-0.0325,-0.185,-0.3205,-33.273,-0.5341
8256.389120,137.606485,2.293441,680.0785,687.5667,25.4165,31.8751,-9999,-59994.03,-9999,731.3929,717.1964,712.004,-0.0301,-0.1838,-0.3194,-33.0226,-0.5352
8262.799360,137.713323,2.295222,679.7455,687.1992,25.4066,31.8687,-9999,-59994.03,-9999,731.23,717.2796,711.9837,-0.0283,-0.1823,-0.3166,-33.2855,-0.5369
8269.209600,137.820160,2.297003,679.4213,686.8342,25.4108,31.8659,-9999,-59994.03,-9999,731.0667,717.3632,711.9565,-0.0311,-0.1818,-0.3165,-33.3977,-0.5376
8275.619840,137.926997,2.298783,679.0867,686.486,25.4188,31.8634,-9999,-59994.03,-9999,730.8861,717.4438,711.9195,-0.0338,-0.1852,-0.3171,-33.1357,-0.5363
8282.030080,138.033835,2.300564,678.7596,686.1303,25.4117,31.8623,-9999,-59994.03,-9999,730.7096,717.5295,711.8954,-0.0317,-0.183,-0.3164,-33.3176,-0.5381
8288.440320,138.140672,2.302345,678.4348,685.76,25.4013,31.8662,-9999,-59994.03,-9999,730.6005,717.6096,711.8618,-0.0313,-0.184,-0.3204,-33.9213,-0.5449
8294.850560,138.247509,2.304125,678.1119,685.4101,25.4087,31.865,-9999,-59994.03,-9999,730.4307,717.6903,711.825,-0.0306,-0.1861,-0.3229,-34.0564,-0.5471
8301.260800,138.354347,2.305906,677.7847,685.0591,25.417,31.8625,-9999,-59994.03,-9999,730.1838,717.7615,711.7867,-0.0296,-0.1828,-0.3201,-33.7201,-0.5461
8307.671040,138.461184,2.307686,677.465,684.7029,25.4085,31.8492,-9999,-59994.03,-9999,730.0109,717.8314,711.7493,-0.0315,-0.1842,-0.3232,-33.9088,-0.5468
8314.081280,138.568021,2.309467,677.1424,684.3409,25.393,31.8467,-9999,-59994.03,-9999,729.8989,717.8992,711.7172,-0.0382,-0.1949,-0.3305,-34.7053,-0.5503
8320.491520,138.674859,2.311248,676.8196,683.9886,25.4048,31.8284,-9999,-59994.03,-9999,729.7327,717.965,711.6938,-0.0403,-0.2005,-0.3362,-35.2237,-0.5546
8326.901760,138.781696,2.313028,676.4929,683.6517,25.4158,31.8229,-9999,-59994.03,-9999,729.5488,718.0201,711.6514,-0.0368,-0.2015,-0.3407,-35.5256,-0.5584
8333.312000,138.888533,2.314809,676.1684,683.2964,25.4043,31.8325,-9999,-59994.03,-9999,729.3699,718.0831,711.6039,-0.0355,-0.2012,-0.3434,-35.6631,-0.5587
8339.722240,138.995371,2.316590,675.8524,682.9352,25.3988,31.8311,-9999,-59994.03,-9999,729.1856,718.1547,711.5636,-0.0347,-0.2003,-0.3426,-35.8234,-0.5645
8346.132480,139.102208,2.318370,675.533,682.5895,25.4009,31.8313,-9999,-59994.03,-9999,729.0143,718.2404,711.5266,-0.0407,-0.2027,-0.3476,-36.5476,-0.5715
8352.542720,139.209045,2.320151,675.215,682.2538,25.4156,31.8268,-9999,-59994.03,-9999,728.824,718.2988,711.4767,-0.0426,-0.2082,-0.3492,-36.6307,-0.5717
8358.952960,139.315883,2.321931,674.8967,681.9117,25.4131,31.8258,-9999,-59994.03,-9999,728.6401,718.3497,711.4297,-0.0457,-0.2134,-0.3528,-36.6525,-0.5722
8365.363200,139.422720,2.323712,674.5825,681.5585,25.4027,31.8311,-9999,-59994.03,-9999,728.4458,718.3959,711.3673,-0.0432,-0.2142,-0.3584,-37.5602,-0.5773
8371.773440,139.529557,2.325493,674.2652,681.2133,25.3815,31.8437,-9999,-59994.03,-9999,728.2669,718.4519,711.3221,-0.0434,-0.2125,-0.3625,-38.1058,-0.583
8378.183680,139.636395,2.327273,673.9526,680.8668,25.4018,31.8263,-9999,-59994.03,-9999,728.0889,718.5046,711.2931,-0.0397,-0.2087,-0.363,-38.2556,-0.5865
8384.593920,139.743232,2.329054,673.6375,680.5379,25.4207,31.8233,-9999,-59994.03,-9999,727.902,718.5557,711.2418,-0.0386,-0.2082,-0.3591,-38.3248,-0.5892
8391.004160,139.850069,2.330834,673.322,680.1943,25.4029,31.8197,-9999,-59994.03,-9999,727.7184,718.601,711.1859,-0.0399,-0.2068,-0.3607,-38.6271,-0.5925
